Title,Price,Property Name,Figure Count,Price per Sqft,Carpet Area Label,Carpet Area Value,Status Label,Status Value,Floor Label,Floor Value,Transaction Label,Transaction Value,Furnishing Label,Furnishing Value,Overlooking Label,Overlooking Value,Ownership Label,Ownership Value,Parking Label,Parking Value,Bathroom Label,Bathroom Value,Balcony Label,Balcony Value
4 BHK House for Sale in Domlur Bangalore,₹5.30 Cr,,N/A,₹15143 per sqft,Carpet Area,3500 sqft,Status,Ready to Move,Floor,2 out of 3,Transaction,New Property,Furnishing,Furnished,overlooking,"Garden/Park, Main Road",Ownership,Freehold,Car Parking,2 Covered,Bathroom,3,Balcony,4
4 BHK Apartment for Sale in Domlur Bangalore,₹3 Cr,,1,₹9677 per sqft,Super Area,3100 sqft,Status,Ready to Move,Floor,7 out of 7,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Main Road,Ownership,Leasehold,,,Bathroom,3,Balcony,1
"8 BHK House for Sale in Domlur Stage 1, Domlur",₹3.50 Cr,,1,₹12500 per sqft,Carpet Area,2400 sqft,Status,Ready to Move,,,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Main Road,Ownership,Freehold,,,Bathroom,7,Balcony,2
Plot/Land for Sale in Domlur Bangalore,Call for Price,,N/A,N/A,Plot Area,2400 sqft,,,floors allowed for construction,3,Transaction,Resale,,,,,Ownership,Freehold,,,,,,
4 BHK Villa for Sale in Domlur Bangalore,₹10 Cr,Embassy Grove,10+,₹19685 per sqft,Carpet Area,4500 sqft,Status,Ready to Move,,,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,"Garden/Park, Pool",Ownership,Freehold,Car Parking,2 Covered,Bathroom,5,Balcony,3
2 BHK Apartment for Sale in Domlur Bangalore,₹1.25 Cr,Axis Vivaina,14+,₹9124 per sqft,Carpet Area,1096 sqft,Status,Ready to Move,Floor,Ground out of 5,Transaction,Resale,Furnishing,Semi-Furnished,,,Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,3
4 BHK Apartment for Sale in Domlur Bangalore,₹7.50 Cr,Prestige Leela Residences,35+,₹24622 per sqft,Carpet Area,2000 sqft,Status,Ready to Move,Floor,8 out of 10,Transaction,Resale,Furnishing,Semi-Furnished,,,Ownership,Freehold,Car Parking,2 Covered,Bathroom,5,Balcony,2
5 BHK Villa for Sale in Domlur Bangalore,₹12 Cr,Embassy Grove,1,₹19048 per sqft,Super Area,6300 sqft,Status,Ready to Move,,,Transaction,New Property,Furnishing,Semi-Furnished,overlooking,"Garden/Park, Pool",Ownership,Freehold,Car Parking,3 Covered,Bathroom,6,Balcony,4
3 BHK Apartment for Sale in Domlur Bangalore,₹1.35 Cr,Diamond District,18+,₹8182 per sqft,Carpet Area,1600 sqft,Status,Ready to Move,Floor,6 out of 8,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Pool,Ownership,Freehold,Car Parking,1 Covered,Bathroom,3,Balcony,1
4 BHK Villa for Sale in Domlur Bangalore,₹9.90 Cr,Embassy Grove,9+,₹19488 per sqft,Carpet Area,4100 sqft,Status,Ready to Move,,,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,"Garden/Park, Pool",Ownership,Freehold,,,Bathroom,5,Balcony,3
4 BHK Villa for Sale in Domlur Bangalore,₹8 Cr,Embassy Grove,1,₹18437 per sqft,Super Area,4339 sqft,Status,Ready to Move,,,Transaction,New Property,Furnishing,Semi-Furnished,overlooking,"Garden/Park, Pool",Ownership,Freehold,Car Parking,2 Covered,Bathroom,4,Balcony,4
"Plot/Land for Sale in Serenity Layout, Domlur",₹4 Cr,,1,₹10000 per sqft,Plot Area,4000 sqft,,,floors allowed for construction,4,Transaction,Resale,,,overlooking,Main Road,Ownership,Freehold,,,,,,
> 10 BHK Apartment for Sale in Domlur Bangalore,₹12.25 Cr,,5+,₹10208 per sqft,Super Area,"12,000 sqft",Status,Ready to Move,Floor,1 out of 4,Transaction,Resale,Furnishing,Semi-Furnished,,,Ownership,Freehold,Car Parking,1 Covered,Bathroom,> 10,Balcony,> 10
"Plot/Land for Sale in Amarjyothi Layout, Domlur",₹15 Cr,,N/A,₹17442 per sqft,Plot Area,8600 sqft,,,floors allowed for construction,4,Transaction,Resale,,,,,Ownership,Freehold,,,,,,
4 BHK Apartment for Sale in Domlur Bangalore,₹8.50 Cr,Embassy Grove,25+,₹19827 per sqft,Super Area,4287 sqft,Status,Ready to Move,Floor,3 out of 3,Transaction,New Property,Furnishing,Unfurnished,,,Ownership,Freehold,,,Bathroom,5,Balcony,3
"Plot/Land for Sale in Domlur Stage 1, Domlur",₹5.3 Lac,,N/A,₹220 per sqft,Plot Area,2400 sqft,,,floors allowed for construction,5,Transaction,Resale,,,overlooking,"Pool, Garden/Park, Main Road",Ownership,Freehold,,,,,,
2 BHK Apartment for Sale in Domlur Bangalore,₹1.10 Cr,natasha golf view apartments,20+,₹7586 per sqft,Super Area,1450 sqft,Status,Ready to Move,Floor,Ground out of 7,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Pool,Ownership,Freehold,,,Bathroom,2,Balcony,1
4 BHK Apartment for Sale in Domlur Bangalore,₹3.80 Cr,Victoria 2,9+,₹16522 per sqft,Carpet Area,2100 sqft,Status,Ready to Move,Floor,4 out of 4,Transaction,Resale,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,,,Bathroom,4,Balcony,2
4 BHK Apartment for Sale in Domlur Bangalore,₹8.50 Cr,Embassy Grove,5+,₹19420 per sqft,Super Area,4377 sqft,Status,Ready to Move,Floor,3 out of 4,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,"Garden/Park, Pool",Ownership,Freehold,Car Parking,2 Covered,Bathroom,5,Balcony,3
2 BHK Apartment for Sale in Domlur Bangalore,₹1.30 Cr,natasha golf view apartments,19+,₹8966 per sqft,Carpet Area,1300 sqft,Status,Ready to Move,Floor,5 out of 7,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Garden/Park,Ownership,Freehold,,,Bathroom,2,Balcony,2
"3 BHK Apartment for Sale in Domlur Stage 1, Domlur",₹3.50 Cr,Victoria 2,14+,₹18421 per sqft,Carpet Area,1750 sqft,Status,Ready to Move,Floor,3 out of 4,Transaction,Resale,Furnishing,Furnished,overlooking,Main Road,Ownership,Freehold,Car Parking,1 Covered,Bathroom,3,Balcony,2
4 BHK Villa for Sale in Domlur Bangalore,₹10 Cr,Embassy Grove,15+,₹19685 per sqft,Carpet Area,3800 sqft,Status,Ready to Move,,,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,"Garden/Park, Pool",Ownership,Freehold,Car Parking,2 Covered,Bathroom,5,Balcony,4
4 BHK Villa for Sale in Domlur Bangalore,₹8.50 Cr,Embassy Grove,23+,₹17727 per sqft,Super Area,4795 sqft,Status,Ready to Move,,,Transaction,Resale,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,3 Covered,Bathroom,4,Balcony,2
3 BHK House for Sale in Domlur Bangalore,₹2.35 Cr,,N/A,₹11531 per sqft,Super Area,2038 sqft,Status,Ready to Move,,,Transaction,Resale,Furnishing,Semi-Furnished,,,Ownership,Freehold,Car Parking,1 Covered,Bathroom,3,,
3 BHK Apartment for Sale in Domlur Bangalore,₹2.10 Cr,BDA Mig Flats,N/A,₹15000 per sqft,Carpet Area,1200 sqft,Status,Ready to Move,Floor,Ground out of 2,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,"Garden/Park, Main Road",Ownership,Freehold,,,Bathroom,2,Balcony,1
3 BHK Builder Floor for Sale in Domlur Bangalore,₹1.35 Cr,,N/A,₹10000 per sqft,Super Area,1350 sqft,Status,Ready to Move,Floor,3 out of 5,Transaction,Resale,Furnishing,Semi-Furnished,,,,,,,Bathroom,3,,
3 BHK Apartment for Sale in Domlur Bangalore,₹1.81 Cr,natasha golf view apartments,7+,₹9653 per sqft,Super Area,1875 sqft,Status,Ready to Move,Floor,1 out of 1,Transaction,Resale,Furnishing,Furnished,,,,,,,Bathroom,3,Balcony,2
"3 BHK Apartment for Sale in Domlur Stage 1, Domlur",₹1.49 Cr,,1,₹8237 per sqft,Super Area,1809 sqft,Status,Ready to Move,Floor,4 out of 4,Transaction,New Property,Furnishing,Unfurnished,,,Ownership,Freehold,,,Bathroom,3,Balcony,2
4 BHK Villa for Sale in Domlur Bangalore,₹8.90 Cr,Embassy Grove,8+,₹20315 per sqft,Carpet Area,3200 sqft,Status,Ready to Move,,,Transaction,New Property,Furnishing,Semi-Furnished,overlooking,"Garden/Park, Pool",Ownership,Freehold,,,Bathroom,5,Balcony,4
4 BHK Apartment for Sale in Domlur Bangalore,₹3.50 Cr,,19+,₹18421 per sqft,Carpet Area,1750 sqft,Status,Ready to Move,Floor,3 out of 4,Transaction,Resale,Furnishing,Furnished,overlooking,"Garden/Park, Pool, Main Road",,,Car Parking,1 Covered,Bathroom,3,Balcony,2
4 BHK Apartment for Sale in Domlur Bangalore,₹9.50 Cr,,N/A,₹12583 per sqft,Super Area,7550 sqft,Under Construction,Poss. by Jun '24,Floor,5 out of 12,Transaction,New Property,Furnishing,Unfurnished,,,Ownership,Freehold,Car Parking,1 Covered,Bathroom,4,Balcony,3
4 BHK Villa for Sale in Domlur Bangalore,₹8.26 Cr,Embassy Grove,1,₹19000 per sqft,Carpet Area,4250 sqft,Status,Ready to Move,,,Transaction,New Property,Furnishing,Semi-Furnished,overlooking,"Garden/Park, Pool, Main Road",Ownership,Freehold,Car Parking,1 Covered,Bathroom,4,Balcony,3
"3 BHK Apartment for Sale in Amarjyoti Layout-Domlur, Domlur",₹2.75 Cr,,11+,₹13095 per sqft,Carpet Area,1900 sqft,Status,Ready to Move,Floor,Ground out of 3,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Main Road,Ownership,Freehold,,,Bathroom,3,Balcony,1
> 10 BHK Apartment for Sale in Domlur Bangalore,₹12.25 Cr,,6+,₹10208 per sqft,Carpet Area,12000 sqft,Status,Ready to Move,Floor,1 out of 4,Transaction,Resale,Furnishing,Semi-Furnished,,,Ownership,Freehold,Car Parking,1 Covered,Bathroom,> 10,Balcony,> 10
"Plot/Land for Sale in Domlur Stage 2, Domlur",Call for Price,,N/A,N/A,Plot Area,4000 sqft,,,floors allowed for construction,5,Transaction,Resale,,,overlooking,Main Road,Ownership,Freehold,,,,,,
"3 BHK Apartment for Sale in Defence Colony-Domlur, Domlur",₹5.75 Cr,,1,₹15232 per sqft,Carpet Area,3000 sqft,Status,Ready to Move,Floor,4 out of 13,Transaction,New Property,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,2 Covered,Bathroom,4,Balcony,5
4 BHK Builder Floor for Sale in Domlur Bangalore,₹10.50 Cr,Embassy Grove,18+,₹23989 per sqft,Super Area,4377 sqft,Status,Ready to Move,Floor,Ground out of 4,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,2 Covered,Bathroom,4,Balcony,3
"3 BHK House for Sale in Domlur Stage 2, Domlur",₹95 Lac,,15+,₹5758 per sqft,Carpet Area,1500 sqft,Status,Ready to Move,Floor,1 out of 3,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,"Garden/Park, Main Road",,,Car Parking,"1 Covered,",Bathroom,2,Balcony,1
"Plot/Land for Sale in Domlur Stage 2, Domlur",Call for Price,,N/A,N/A,Plot Area,2400 sqft,,,floors allowed for construction,5,Transaction,Resale,,,overlooking,Garden/Park,Ownership,Freehold,,,,,,
"2 BHK Builder Floor for Sale in Serenity Layout, Domlur",₹97.5 Lac,,N/A,₹7500 per sqft,Super Area,1300 sqft,Status,Ready to Move,Floor,4 out of 5,Transaction,Resale,Furnishing,Semi-Furnished,,,,,,,Bathroom,2,,
2 BHK Builder Floor for Sale in Domlur Bangalore,₹1.33 Cr,natasha golf view apartments,10+,₹9779 per sqft,Super Area,1360 sqft,Status,Ready to Move,Floor,1 out of 5,Transaction,Resale,Furnishing,Semi-Furnished,,,,,,,Bathroom,2,,
2 BHK Builder Floor for Sale in Domlur Bangalore,₹1.33 Cr,natasha golf view apartments,10+,₹9779 per sqft,Super Area,1360 sqft,Status,Ready to Move,Floor,1 out of 5,Transaction,Resale,Furnishing,Semi-Furnished,,,,,,,Bathroom,2,,
Plot/Land for Sale in Domlur Bangalore,Call for Price,,N/A,N/A,Plot Area,3000 sqft,,,floors allowed for construction,4,Transaction,Resale,,,,,,,,,,,,
Plot/Land for Sale in Domlur Bangalore,Call for Price,,N/A,N/A,Plot Area,4800 sqft,,,floors allowed for construction,1,Transaction,Resale,,,,,Ownership,Freehold,,,,,,
4 BHK Villa for Sale in Domlur Bangalore,Call for Price,Embassy Grove,23+,N/A,Carpet Area,4000 sqft,Status,Ready to Move,,,Transaction,New Property,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,3 Covered,Bathroom,4,Balcony,4
